record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
8945fc463ed6d3,159350,20V064000,See report,TOYOTA,AVALON HYBRID,2020.0,2020.0,2020s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Engine,Steering,20200206,2/6/2020,No,20200403.0,4/3/2020,,,2020,2,1,2266,57.0,44191,44191,MEDIUM,toyota motor engineering manufacturing toyota is recalling certain 2020 toyota avalon hybrid camry camry hybrid and lexus es300h and 2019 2020 rav4 and rav4 hybrid vehicles equipped with 2 5l 4 cylinder engines porosity in the engine castings may result in cracks than can allow coolant to leak internally and or externally,a coolant leak can cause the engine to overheat and cause a vehicle stall in conventional gasoline vehicles increasing the risk of a crash additionally for all involved vehicles the engine may get damaged mechanically possibly resulting in an engine oil leak increasing the risk of a fire,toyota will notify owners and dealers will inspect and replace the engine including the engine block as necessary free of charge the recall began april 3 2020 owners may contact toyota customer service at 1 888 270 9371 or lexus at 1 800 255 3987 toyota s number for this recall is 20ta04 lexus number for this recall is 20la02,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,14089,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200206,1.02e+23,,,,2/6/2020,0.1771,6.0,323,288,4,1,1,0,0,0,1,1,0,0,174,Low,Toyota motor engineering manufacturing toyota is recalling certain 2020 toyota avalon hybrid camr...
71fa2c547c44d3,114850,15E035000,,U-HAUL POWER TOW,TOWING STARTER KIT TS1,2015.0,,,Curt Manufacturing LLC,Curt Manufacturing LLC,Other,E,Equipment,Other,Other,20150507,5/7/2015,No,20150618.0,6/18/2015,20140701.0,20150131.0,2015,5,2,4002,42.0,134155,134155,LARGE,curt manufacturing llc curt is recalling certain u haul power tow towing starter kits part number ts1 manufactured july 1 2014 to january 31 2015 the ball mount tongue in the affected products may break at the bend if the trailer being towed is loaded to the ball mount s maximum rating,if the ball mount tongue breaks the trailer may disengage from the tow vehicle increasing the risk of a crash,curt will notify owners and will replace the ball mount assemblies free of charge the recall began on june 18 2015 owners may contact curt customer service at 1 844 770 6145,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,13,1,28,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20150507,5.76e+22,,,,5/7/2015,0.223,11.0,286,109,1,0,1,0,0,0,0,0,0,0,1,Medium,Curt manufacturing llc curt is recalling certain u haul power tow towing starter kits part number...
25fa2c95623898,88520,11V523000,,ORION,ORION VII LI-ION HYBRID,2010.0,2010.0,2010s,"DAIMLER BUSES NORTH AMERICA, INC.",Daimler Buses North America,Other,V,Vehicle,Electrical System,Electrical,20111028,10/28/2011,No,20111116.0,11/16/2011,20080701.0,20110831.0,2011,10,4,5289,19.0,1300,1300,MEDIUM,daimler buses is recalling certain model year 2008 through 2011 orion vii li ion hybrid transit buses manufactured from july 2008 through august 2011 and model year 2006 orion vii li ion ess transit buses manufactured from may 2006 through may 2007 contains bae systems bae lithium ion energy storage system ess over time particulate debris can accumulate in the hybrid system s li ion storage system li ion ess accumulated debris in conjunction with moisture can breach the electrical isolation of the high voltage battery pack a conductive path can be created if the electrical isolation is breached at both ends of the battery,this can result in the unintentional discharge of the battery s stored energy creating a risk of smoke melting and charring possibly resulting in a fire,orion will notify owners and the repairs will be performed by bae systems free of charge the safety recall began november 2011 owners may contact daimler buses north america at 1 905 403 1111,"OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",LOW,0,54,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20111028,4.43e+22,,,,10/28/2011,0.2027,16.0,629,152,4,1,0,0,0,0,0,0,0,0,1,Low,Daimler buses is recalling certain model year 2008 through 2011 orion vii li ion hybrid transit b...
0731a5901a6b2e,142335,19V565000,SR19-31 & SR23-26,PREVOST,X3-45,2017.0,2017.0,2010s,"Prevost Cars, Inc.",Prevost Car (US) Inc.,Other,V,Vehicle,Engine,Engine / Powertrain,20190731,7/31/2019,No,20191219.0,12/19/2019,20170309.0,20190730.0,2019,7,3,2456,141.0,1010,1010,MEDIUM,prevost cars inc prevost is recalling certain 2017 2020 x3 45 coach commuter vip and vip entertainer buses and h3 45 coach and vip buses under certain conditions such as high altitude and heavy climbing the engine may overheat and shutdown,if the engine unexpectedly shuts down passengers may have to be transferred to another vehicle on the side of the road increasing the risk of an injury if the engine unexpectedly shuts down while the vehicle is in motion there is an increased risk of crash,prevost will notify owners and will update the engine software free of charge the recall began december 19 2019 owners may contact prevost customer service at 1 866 870 2046,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,572,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20190801,9.9e+22,,,,8/1/2019,0.2185,9.0,239,256,4,0,1,1,0,0,0,1,1,0,26,High,Prevost cars inc prevost is recalling certain 2017 2020 x3 45 coach commuter vip and vip entertai...
b5ff86142264a9,131314,17V737000,SR17-31,PREVOST,H3-45 VIP,2011.0,2011.0,2010s,"Prevost Cars, Inc.",Prevost Car (US) Inc.,Other,V,Vehicle,Other,Engine / Powertrain,20171120,11/20/2017,No,20180711.0,7/11/2018,20080505.0,20170930.0,2017,11,4,3074,233.0,2306,2306,MEDIUM,prevost cars inc prevost is recalling certain 2010 2018 h3 41 h3 45 h3 45 vip x3 45 x3 45 commuter x3 45 vip and x3 45 vip entertainer vehicles equipped with certain kidde plastic handle or push button pindicator fire extinguishers these extinguishers may become clogged preventing the extinguisher from discharging as expected or excessive force may be needed to activate the extinguisher additionally in certain models the nozzle may detach from the valve assembly with enough force that it could cause injury and also render the product inoperable for a full list of the affected fire extinguisher models visit https static nhtsa gov odi rcl 2017 rmisc 17e062 5427 pdf,in the event of a fire if the fire extinguisher does not function properly it can increase the risk of injury,prevost will notify owners and instruct them to contact kidde for a replacement fire extinguisher free of charge owner notification letters were mailed july 11 2018 owners may contact prevost customer service at 1 866 870 2046 or kidde customer service toll free at 1 855 262 3540 or online at www kidde com and click on product safety recall for more information prevost s number for this recall is sr17 31,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,572,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20171122,7.87e+22,,,,11/22/2017,0.3063,15.0,671,109,1,1,0,1,0,0,0,0,0,0,26,High,Prevost cars inc prevost is recalling certain 2010 2018 h3 41 h3 45 h3 45 vip x3 45 x3 45 commute...
601df1b3b97199,168648,21V365000,R21-008,NEW FLYER,XD35,2021.0,2021.0,2020s,"New Flyer of America, Inc.","New Flyer of America, Inc.",Other,V,Vehicle,Fuel System,Fuel System,20210518,5/18/2021,No,20210628.0,6/28/2021,,,2021,5,2,1799,41.0,3600,3600,MEDIUM,new flyer of america inc new flyer is recalling certain 2017 2021 xd40 xd35 2016 2021 xd60 2017 xde35 2016 2020 xde40 xde60 vehicles the sealing washer may not seat correctly in the pilot bore holes allowing the high pressure fuel rail assembly to leak,a fuel leak in the presence of an ignition source increases the risk of a fire,new flyer will inspect the rail threads and replace the rail as necessary free of charge owner notification letters were mailed on june 28 2021 owners may contact new flyer customer service at 1 204 224 6706 new flyer s number for this recall is r21 008,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,2346,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210519,1.11e+23,Cummins L9 Diesel Engine,Heavy-Heavy Duty Diesel Engine,,5/19/2021,0.2585,5.0,252,78,5,1,0,0,0,0,0,0,0,0,30,High,New flyer of america inc new flyer is recalling certain 2017 2021 xd40 xd35 2016 2021 xd60 2017 x...
a3c281232cae01,188020,21V058000,2021020025,MERCEDES-BENZ,CLA 250,2020.0,2020.0,2020s,"Mercedes-Benz USA, LLC","Mercedes-Benz USA, LLC",German,V,Vehicle,Other,Software / EV,20210205,2/5/2021,No,20210312.0,3/12/2021,,,2021,2,1,1901,35.0,1292258,1292258,MASSIVE,mercedes benz usa llc mbusa is recalling certain 2016 2021 cla class gla class gle class gls class slc class a class gt class c class e class s class cls class sl class b class glb class glc class and g class vehicles please refer to the part 573 report for specific vehicle model details the software design of the communication module may fail to communicate the correct vehicle location for the emergency call system ecall in the event of a crash,failure of the ecall system may result in emergency responders being dispatched to the wrong location increasing the risk of injury following a crash,mbusa will notify owners and the communication module software will be updated by a dealer or through an over the air ota update free of charge the recall began march 12 2021 owners may contact mbusa customer service at 1 877 762 8267 mbusa s number for this recall is 2021020025,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,44051,1,47,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210208,1.08e+23,SW HERMES,Control Module Unit Software,A2479029901,2/8/2021,0.2097,6.0,449,149,1,0,1,1,0,0,0,0,0,0,132,Medium,Mercedes benz usa llc mbusa is recalling certain 2016 2021 cla class gla class gle class gls clas...
5c00058cabfa36,207659,22V231000,2022040017,MERCEDES-BENZ,AMG GLE53,2021.0,2021.0,2020s,"Mercedes-Benz USA, LLC","Mercedes-Benz USA, LLC",German,V,Vehicle,Electrical System,Electrical,20220408,4/8/2022,No,20220708.0,7/8/2022,,,2022,4,2,1474,91.0,21306,21306,MEDIUM,mercedes benz usa llc mbusa is recalling certain 2020 2022 gle450 gls450 2021 2022 amg gle53 2020 2021 gle580 gls580 2021 amg gle63 maybach gls600 and amg gls63 vehicles a ground cable bolt for the 48v ground connection under the front passenger seat may not be secured properly which can cause the electrical cable to overheat,an overheated electrical cable can increase the risk of a fire,dealers will inspect and tighten the ground cable bolt as necessary free of charge owner notification letters were mailed july 8 2022 owners may contact mbusa customer service at 1 800 367 6372 mbusa s number for this recall is 2022040017,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",MEDIUM,0,44051,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20220411,1.2e+23,nut of ground connection,nut of ground connection,A0029906850,4/11/2022,0.2373,5.0,327,62,4,1,0,0,0,0,0,1,0,0,132,Low,Mercedes benz usa llc mbusa is recalling certain 2020 2022 gle450 gls450 2021 2022 amg gle53 2020...
e832708f535922,166700,21V230000,2021040016,MERCEDES-BENZ,AMG CLS53,2021.0,2021.0,2020s,"Mercedes-Benz USA, LLC","Mercedes-Benz USA, LLC",German,V,Vehicle,Seat Belts,Air Bag,20210401,4/1/2021,No,20210521.0,5/21/2021,,,2021,4,2,1846,50.0,8634,8634,MEDIUM,mercedes benz usa llc mbusa is recalling certain 2021 c class e class e class coupe and convertible glc cls amg gt 4 door coupe and g class vehicles please refer to mbusa s recall report for specific vehicle model details a faulty electrical contact within the seat position switch may prevent the driver and passenger air bags and seat belt force limiters from properly activating during a crash,air bags and seat belts that do not perform properly in a crash can increase the risk of injury,mbusa will notify owners and dealers will replace the seat position switches free of charge owner letters were mailed may 21 2021 owners may contact mbusa customer service at 1 800 367 6372 mbusa s number for this recall is 2021040016,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,44051,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210402,1.1e+23,Hall Sensor,Hall Sensor,A2059051803,4/2/2021,0.2134,5.0,396,95,4,0,1,1,0,0,0,0,0,0,132,Low,Mercedes benz usa llc mbusa is recalling certain 2021 c class e class e class coupe and convertib...
f49e152bb4778e,227656,22V239000,"22TA03, 22LA01",TOYOTA,redundant SIENNA,2022.0,2022.0,2020s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Other,Engine / Powertrain,20220413,4/13/2022,No,20220527.0,5/27/2022,,,2022,4,2,1469,44.0,458110,458110,LARGE,toyota engineering manufacturing toyota is recalling certain 2022 lexus lx 600 lexus nx 350h lexus nx 450h toytoa rav4 hybrid 2021 2022 lexus ls 500h toyota mirai rav4 prime sienna venza and 2020 2022 toyota highlander hybrid vehicles the skid control ecu software may not turn on the vehicle stability control vsc system when the vehicle is restarted after the driver has disabled the vsc system as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 126 electronic stability control systems,driving with a deactivated stability control system increases the risk of a crash,dealers will update the skid control ecu software free of charge owner notification letters were mailed may 27 2022 owners may contact toyota customer service at 1 800 331 4331 toyota s number for this recall is 22ta03 lexus number for this recall is 22la01,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,14089,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20220413,1.2e+23,"ACTUATOR ASSY, VSC",Brake Actuator Assembly,44540-62031,4/13/2022,0.2272,4.0,545,81,1,0,1,0,0,0,0,0,0,0,174,Low,Toyota engineering manufacturing toyota is recalling certain 2022 lexus lx 600 lexus nx 350h lexu...
8f7ed97b103089,130702,17V457000,1317F,MAZDA,CX-7,2012.0,2012.0,2010s,Mazda North American Operations,Mazda Motor Corp.,Japanese,V,Vehicle,Airbags,Air Bag,20170718,7/18/2017,Yes,20171004.0,10/4/2017,20111024.0,20120509.0,2017,7,3,3199,78.0,79402,79402,LARGE,mazda north america operations mazda is recalling certain 2012 cx 7 cx 9 and mazda6 vehicles sold or ever registered in the states of alabama california florida georgia hawaii louisiana mississippi south carolina texas puerto rico american samoa guam the northern mariana islands saipan and the u s virgin islands or zone a additionally unless included in zone a above mazda is recalling certain 2009 cx 7 cx 9 and mazda6 vehicles sold or ever registered in the states of arizona arkansas delaware district of columbia illinois indiana kansas kentucky maryland missouri nebraska nevada new jersey new mexico north carolina ohio oklahoma pennsylvania tennessee virginia and west virginia or zone b additionally unless included in zone a or zone b above mazda is recalling certain 2007 2008 cx 7 and cx 9 sold or ever registered in the states of alaska colorado connecticut idaho iowa maine massachusetts michigan minnesota montana new hampshire new york north dakota oregon rhode island south dakota utah vermont washington wisconsin and wyoming these vehicles are equipped with certain air bag inflators assembled as part of the passenger frontal air bag modules used as original equipment or replacement equipment in the event of a crash necessitating deployment of the passenger frontal air bag these inflators may rupture due to propellant degradation occurring after long term exposure to absolute humidity and temperature cycling,an inflator rupture may result in metal fragments striking the vehicle occupants resulting in serious injury or death,owners are advised not to drive their vehicles until the remedy is performed mazda will notify owners and dealers will replace the front passenger side air bag inflator with an alternate inflator free of charge the recall began october 4 2017 owners may contact mazda customer service at 1 800 222 5500 mazda s number for this recall is 1317f note this recall supersedes recall 17v 012,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,498,1,21,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20170721,7.3e+22,,,,7/21/2017,0.2328,14.0,1434,117,5,0,1,1,0,1,0,0,0,0,26,Low,Mazda north america operations mazda is recalling certain 2012 cx 7 cx 9 and mazda6 vehicles sold...
d4fd562f2cb678,253503,23V420000,23C20,LINCOLN,NAVIGATOR,2021.0,2021.0,2020s,Ford Motor Company,Ford Motor Company,US Domestic,V,Vehicle,Other,Engine / Powertrain,20230609,6/9/2023,No,20230721.0,7/21/2023,,,2023,6,2,1047,42.0,691133,691133,MASSIVE,ford motor company ford is recalling certain 2018 2023 expedition and lincoln navigator vehicles equipped with third row seating and 2019 2023 f super duty f 250 f 350 f 450 and f 550 supercab vehicles the owner s manual does not include instructions for adjusting or removing certain head restraints as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 202 head restraints,without instructions the head restraints may be improperly adjusted increasing the risk of injury in the event of a crash,ford will mail the owner s manual addendums that describe how to adjust and remove the head restraints for the center seating positions free of charge owner notification letters were mailed july 21 2023 owners may contact ford customer service at 1 866 436 7332 ford s number for this recall is 23c20,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,12531,1,25,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20230612,1.25e+23,Supplemental Ownerâs Guide,2023 Lincoln Navigator USA English Supplemental Ownerâs Guide,PL7J19F705AA,6/12/2023,0.2019,5.0,428,121,1,0,1,1,0,0,0,0,0,0,224,Low,Ford motor company ford is recalling certain 2018 2023 expedition and lincoln navigator vehicles...
a9f4bab4474c54,308150,25V595000,See Part 573 Report,TOYOTA,CROWN SIGNIA,2025.0,2025.0,2020s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Electrical System,Brakes,20250911,9/11/2025,No,20251205.0,12/5/2025,20231110.0,20241203.0,2025,9,3,222,85.0,591377,591377,MASSIVE,toyota motor engineering manufacturing toyota is recalling certain 2023 2024 toyota venza 2023 2025 rav4 prime rav4 highlander gr corolla crown 2024 2025 lexus tx ls toyota tacoma grand highlander and 2025 lexus rx toyota crown signia camry rav 4 plug in hybrid phev and 4 runner vehicles due to an error in the instrument panel software at vehicle startup the instrument panel may fail to display vehicle speed brake system and tire pressure warning lights,an instrument panel display that does not show critical information can increase the risk of a crash or injury,dealers will update the instrument panel software for non phev vehicles free of charge for phev vehicles dealers will inspect the instrument panel assembly and either replace it or update the software free of charge owner letters were mailed december 5 2025 owners may contact toyota s customer service at 1 800 331 4331 toyota s numbers for this recall are 25tb08 and 25ta08 lexus numbers for this recall are 25lb05 and 25la05,,LOW,0,14089,1,25,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20250912,2.61e+23,"Meter Assy, Combination",Combination Meter,83A00-0E451,9/12/2025,0.2031,1.0,457,110,4,0,1,1,0,0,0,0,0,0,174,Low,Toyota motor engineering manufacturing toyota is recalling certain 2023 2024 toyota venza 2023 20...
f1c46be71a801a,318029,26V003000,FSAM-1794,RIVIAN,R1T,2025.0,2025.0,2020s,"Rivian Automotive, LLC","Rivian Automotive, LLC",EV-First Brand,V,Vehicle,Suspension,Suspension,20260105,1/5/2026,No,20260217.0,2/17/2026,,20250306.0,2026,1,1,106,43.0,19641,19641,MEDIUM,rivian automotive llc rivian is recalling certain 2022 2025 r1s and r1t vehicles that previously had service performed the toe link may have been reassembled incorrectly during service procedures performed before march 10 2025,the toe link joint may separate increasing the risk of a crash,rivian will replace the rear toe link bolts free of charge owner notification letters were mailed february 17 2026 owners may contact rivian customer service at 1 888 748 4261 rivian s number for this recall is fsam 1794 vehicle identification numbers vins involved in this recall will be searchable on nhtsa gov beginning february 24 2026,,LOW,0,118,1,17,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20260105,2.61e+23,BOLT,M14X2_0X80 HX FL PIL CL10_9,SC00002057-A,1/5/2026,0.2218,1.0,226,62,2,0,1,0,0,0,0,0,0,0,4,Low,Rivian automotive llc rivian is recalling certain 2022 2025 r1s and r1t vehicles that previously...
d472dac2e7ba8d,107465,14V507000,,FORD,F-350 SUPER DUTY,2013.0,2013.0,2010s,Jerr-Dan Corporation,Jerr-Dan Corporation,US Domestic,V,Vehicle,Other,Electrical,20140818,8/18/2014,No,20141016.0,10/16/2014,,,2014,8,3,4264,59.0,76,76,SMALL,jerr dan corporation jerr dan is recalling certain model year 2009 2014 ford f 350 super duty f 450 super duty and f 550 superduty chassis modified by jerr dan and equipped with certain muncie power products pto assemblies in the affected vehicles oil may leak from the pto pressure switch onto a thermal blanket covering the exhaust,the leaking oil may soak into the thermal blanket covering the exhaust which when combined with heat from exhaust may result in an increased risk of fire,jerr dan will notify owners and dealers will install a new pressure switch kit that moves away from the exhaust system free of charge the recall began in october 2014 owners may contact jerr dan customer service at 1 800 926 9666,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,39,1,21,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20140819,5.67e+22,,,,8/19/2014,0.3146,13.0,333,153,1,1,0,0,0,0,0,0,0,0,2,Low,Jerr dan corporation jerr dan is recalling certain model year 2009 2014 ford f 350 super duty f 4...
336fcda7f0c4ab,155651,20V012000,20TB02/20TA02/20LB01,TOYOTA,COROLLA,2019.0,2019.0,2010s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Fuel System,Fuel System,20200113,1/13/2020,No,20200501.0,5/1/2020,,,2020,1,1,2290,109.0,1830752,1830752,MASSIVE,toyota motor engineering manufacturing toyota recalled certain 2018 2019 4runner highlander camry land cruiser sequoia sienna tacoma and tundra and lexus rc 300 rc 350 gs 350 gx 460 is 300 lc 500 ls 500 lx 570 rx 350l and 2019 toyota avalon and corolla and certain lexus nx 300 and es 350 vehicles on january 13 2020 on march 4 2020 toyota expanded the recall to include certain 2014 2015 toyota 4runner and land cruiser 2018 avalon corolla 2014 fj cruiser 2017 sienna and lexus 2018 es 350 2018 2019 gs 300 2013 2014 gs350 2014 2015 gx 460 is 350 and lx 570 2014 is f 2018 2019 is 350 lc 500h and ls 500h 2013 2015 ls 460 2015 nx 200t and rc350 2017 rc 200t and rx 350 toyota also removed the 2018 2019 toyota 4runner and land cruiser and 2018 2019 lexus gx 460 and lx 570 and 2019 nx300 from inclusion in this recall on march 19 2020 toyota expanded the recall to include 2015 lexus gs350 vehicles the low pressure fuel pump inside the fuel tank may fail,if the fuel pump fails the engine can stall while driving increasing the risk of a crash,toyota will notify owners and dealers will replace the fuel pump free of charge the recall began may 4 2020 owners may contact toyota customer service at 1 888 270 9371 or lexus customer service at 1 800 255 3987 toyota s numbers for this recall are 20tb02 and 20ta02 for toyota vehicles and 20lb01 and 20la01 for lexus vehicles,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,14089,1,62,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200114,1.02e+23,"Pump Assy, Fuel w/Filter",Fuel Pump Assembly,"23220-38050,23220-50271,23220-F0020",1/14/2020,0.1993,7.0,956,88,5,0,1,0,0,0,1,0,0,0,174,High,Toyota motor engineering manufacturing toyota recalled certain 2018 2019 4runner highlander camry...
7b55a3e2bf0c98,135018,18V329000,01C5/01C6,VOLKSWAGEN,GTI,2011.0,2011.0,2010s,"Volkswagen Group of America, Inc.","Volkswagen Group of America, Inc.",German,V,Vehicle,Other,Other,20180516,5/16/2018,No,20181129.0,11/29/2018,20110225.0,20130417.0,2018,5,2,2897,197.0,252,252,SMALL,volkswagen group of america inc volkswagen is recalling certain 2012 2016 eos 2012 passat 2012 2016 cc 2015 2016 e golf 2011 2015 touareg 2012 2015 and 2017 tiguan and 2011 2016 golf and 2011 2013 gti vehicles modifications made while the vehicles were in an internal evaluation period may cause the affected vehicles to not comply with all of the applicable regulatory requirements,if the vehicles do not meet all regulatory requirements there could be an increased risk of a crash fire or injury,volkswagen will notify owners and dealers will repair the vehicles to make them fully compliant or volkswagen will repurchase them if necessary free of charge the recall began november 29 2018 owners may contact volkswagen customer service at 1 800 893 5298,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,3770,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180522,8.61e+22,,,,5/22/2018,0.2452,15.0,382,114,1,1,1,1,0,0,0,0,0,0,139,High,Volkswagen group of america inc volkswagen is recalling certain 2012 2016 eos 2012 passat 2012 20...
